Level,SubGrp,RptType,line_num,Ccode,Dcode,charternum,Scode,cds_code,Gr05_Stu,Gr5PctIn,Gr5PctNotIn,Gr07_Stu,Gr7PctIn,Gr7PctNotIn,Gr09_Stu,Gr9PctIn,Gr9PctNotIn
4,3,1,1,00,00000,0000,0000000,00000000000000,232311, 61.7, 38.3,233084, 63.1, 36.9,241317, 65.1, 34.9
4,3,1,2,00,00000,0000,0000000,00000000000000,232311, 59.7, 40.3,233084, 63.2, 36.8,241317, 68.8, 31.2
4,3,1,3,00,00000,0000,0000000,00000000000000,232311, 80.7, 19.3,233084, 85.8, 14.2,241317, 87.0, 13.0
4,3,1,4,00,00000,0000,0000000,00000000000000,232311, 87.2, 12.8,233084, 89.1, 10.9,241317, 89.6, 10.4
4,3,1,5,00,00000,0000,0000000,00000000000000,232311, 73.0, 27.0,233084, 73.2, 26.8,241317, 77.6, 22.4
4,3,1,6,00,00000,0000,0000000,00000000000000,232311, 67.0, 33.0,233084, 74.1, 25.9,241317, 80.7, 19.3
4,3,2,1,00,00000,0000,0000000,00000000000000,60946, 26.2, 26.2,73680, 31.6, 31.6,94285, 39.1, 39.1
4,3,2,2,00,00000,0000,0000000,00000000000000,60522, 26.1, 52.3,61090, 26.2, 57.8,63841, 26.5, 65.5
4,3,2,3,00,00000,0000,0000000,00000000000000,45682, 19.7, 72.0,42589, 18.3, 76.1,36788, 15.2, 80.8
4,3,2,4,00,00000,0000,0000000,00000000000000,32112, 13.8, 85.8,28814, 12.4, 88.5,23018,  9.5, 90.3
4,3,2,5,00,00000,0000,0000000,00000000000000,20235,  8.7, 94.5,16775,  7.2, 95.7,12239,  5.1, 95.4
4,3,2,6,00,00000,0000,0000000,00000000000000,9879,  4.3, 98.7,7482,  3.2, 98.9,5665,  2.3, 97.7
4,3,2,7,00,00000,0000,0000000,00000000000000,2935,  1.3,100.0,2654,  1.1,100.0,5481,  2.3,100.0
4,3,2,8,00,00000,0000,0000000,00000000000000,232311,100.0, ,233084,100.0, ,241317,100.0, 
4,4,3,1,00,00000,0000,0000000,00000000000000,3611,  0.8,  0.0,3631,  0.8,  0.0,3702,  0.8,  0.0
4,4,3,2,00,00000,0000,0000000,00000000000000,10455,  2.3,  0.0,11558,  2.5,  0.0,12090,  2.6,  0.0
4,4,3,3,00,00000,0000,0000000,00000000000000,2070,  0.5,  0.0,2039,  0.4,  0.0,2206,  0.5,  0.0
4,4,3,4,00,00000,0000,0000000,00000000000000,4117,  0.9,  0.0,4280,  0.9,  0.0,4803,  1.0,  0.0
4,4,3,5,00,00000,0000,0000000,00000000000000,5952,  1.3,  0.0,6801,  1.5,  0.0,6698,  1.4,  0.0
4,4,3,6,00,00000,0000,0000000,00000000000000,5274,  1.2,  0.0,4892,  1.1,  0.0,4516,  1.0,  0.0
4,4,3,7,00,00000,0000,0000000,00000000000000,975,  0.2,  0.0,1114,  0.2,  0.0,1183,  0.3,  0.0
4,4,3,8,00,00000,0000,0000000,00000000000000,1133,  0.2,  0.0,1193,  0.3,  0.0,1350,  0.3,  0.0
4,4,3,9,00,00000,0000,0000000,00000000000000,7905,  1.7,  0.0,8443,  1.8,  0.0,9109,  1.9,  0.0
4,4,3,10,00,00000,0000,0000000,00000000000000,387,  0.1,  0.0,377,  0.1,  0.0,378,  0.1,  0.0
4,4,3,11,00,00000,0000,0000000,00000000000000,265,  0.1,  0.0,245,  0.1,  0.0,268,  0.1,  0.0
4,4,3,12,00,00000,0000,0000000,00000000000000,740,  0.2,  0.0,682,  0.1,  0.0,711,  0.2,  0.0
4,4,3,13,00,00000,0000,0000000,00000000000000,32,  0.0,  0.0,21,  0.0,  0.0,23,  0.0,  0.0
4,4,3,14,00,00000,0000,0000000,00000000000000,1697,  0.4,  0.0,1588,  0.3,  0.0,1701,  0.4,  0.0
4,4,3,15,00,00000,0000,0000000,00000000000000,13511,  3.0,  0.0,13663,  3.0,  0.0,13909,  3.0,  0.0
4,4,3,16,00,00000,0000,0000000,00000000000000,232265, 51.1,  0.0,229026, 50.2,  0.0,231872, 49.3,  0.0
4,4,3,17,00,00000,0000,0000000,00000000000000,33827,  7.4,  0.0,33319,  7.3,  0.0,35990,  7.7,  0.0
4,4,3,18,00,00000,0000,0000000,00000000000000,125288, 27.6,  0.0,129384, 28.3,  0.0,135228, 28.8,  0.0
4,4,3,19,00,00000,0000,0000000,00000000000000,4777,  1.1,  0.0,4191,  0.9,  0.0,4493,  1.0,  0.0
4,4,3,20,00,00000,0000,0000000,00000000000000,37882,  8.3,  0.0,40320,  8.8,  0.0,41957,  8.9,  0.0
4,4,3,21,00,00000,0000,0000000,00000000000000,3123,  0.7,  0.0,2913,  0.6,  0.0,3083,  0.7,  0.0
4,5,1,1,00,00000,0000,0000000,00000000000000,3611, 56.6, 43.4,3631, 58.9, 41.1,3702, 55.3, 44.7
4,5,1,2,00,00000,0000,0000000,00000000000000,3611, 62.4, 37.6,3631, 64.0, 36.0,3702, 63.5, 36.5
4,5,1,3,00,00000,0000,0000000,00000000000000,3611, 77.9, 22.1,3631, 82.7, 17.3,3702, 82.7, 17.3
4,5,1,4,00,00000,0000,0000000,00000000000000,3611, 88.8, 11.2,3631, 91.2,  8.8,3702, 89.8, 10.2
4,5,1,5,00,00000,0000,0000000,00000000000000,3611, 64.0, 36.0,3631, 66.9, 33.1,3702, 71.5, 28.5
4,5,1,6,00,00000,0000,0000000,00000000000000,3611, 68.3, 31.7,3631, 75.9, 24.1,3702, 77.1, 22.9
4,5,2,1,00,00000,0000,0000000,00000000000000,885, 24.5, 24.5,1082, 29.8, 29.8,1172, 31.7, 31.7
4,5,2,2,00,00000,0000,0000000,00000000000000,878, 24.3, 48.8,929, 25.6, 55.4,956, 25.8, 57.5
4,5,2,3,00,00000,0000,0000000,00000000000000,744, 20.6, 69.4,664, 18.3, 73.7,638, 17.2, 74.7
4,5,2,4,00,00000,0000,0000000,00000000000000,511, 14.2, 83.6,480, 13.2, 86.9,436, 11.8, 86.5
4,5,2,5,00,00000,0000,0000000,00000000000000,352,  9.7, 93.3,300,  8.3, 95.2,247,  6.7, 93.2
4,5,2,6,00,00000,0000,0000000,00000000000000,180,  5.0, 98.3,125,  3.4, 98.6,120,  3.2, 96.4
4,5,2,7,00,00000,0000,0000000,00000000000000,61,  1.7,100.0,51,  1.4,100.0,133,  3.6,100.0
4,5,2,8,00,00000,0000,0000000,00000000000000,3611,100.0, ,3631,100.0, ,3702,100.0, 
4,6,1,1,00,00000,0000,0000000,00000000000000,10455, 76.1, 23.9,11558, 83.0, 17.0,12090, 83.1, 16.9
4,6,1,2,00,00000,0000,0000000,00000000000000,10455, 83.8, 16.2,11558, 84.8, 15.2,12090, 86.7, 13.3
4,6,1,3,00,00000,0000,0000000,00000000000000,10455, 83.9, 16.1,11558, 91.8,  8.2,12090, 91.6,  8.4
4,6,1,4,00,00000,0000,0000000,00000000000000,10455, 86.8, 13.2,11558, 90.5,  9.5,12090, 93.1,  6.9
4,6,1,5,00,00000,0000,0000000,00000000000000,10455, 77.6, 22.4,11558, 84.5, 15.5,12090, 87.0, 13.0
4,6,1,6,00,00000,0000,0000000,00000000000000,10455, 81.7, 18.3,11558, 87.4, 12.6,12090, 90.9,  9.1
4,6,2,1,00,00000,0000,0000000,00000000000000,4342, 41.5, 41.5,6216, 53.8, 53.8,7024, 58.1, 58.1
4,6,2,2,00,00000,0000,0000000,00000000000000,3012, 28.8, 70.3,3045, 26.3, 80.1,3159, 26.1, 84.2
4,6,2,3,00,00000,0000,0000000,00000000000000,1635, 15.6, 86.0,1367, 11.8, 92.0,1159,  9.6, 93.8
4,6,2,4,00,00000,0000,0000000,00000000000000,869,  8.3, 94.3,608,  5.3, 97.2,459,  3.8, 97.6
4,6,2,5,00,00000,0000,0000000,00000000000000,404,  3.9, 98.2,216,  1.9, 99.1,170,  1.4, 99.0
4,6,2,6,00,00000,0000,0000000,00000000000000,149,  1.4, 99.6,82,  0.7, 99.8,67,  0.6, 99.6
4,6,2,7,00,00000,0000,0000000,00000000000000,44,  0.4,100.0,24,  0.2,100.0,52,  0.4,100.0
4,6,2,8,00,00000,0000,0000000,00000000000000,10455,100.0, ,11558,100.0, ,12090,100.0, 
4,7,1,1,00,00000,0000,0000000,00000000000000,2070, 83.3, 16.7,2039, 84.3, 15.7,2206, 85.9, 14.1
4,7,1,2,00,00000,0000,0000000,00000000000000,2070, 84.5, 15.5,2039, 84.8, 15.2,2206, 85.5, 14.5
4,7,1,3,00,00000,0000,0000000,00000000000000,2070, 86.9, 13.1,2039, 91.8,  8.2,2206, 93.1,  6.9
4,7,1,4,00,00000,0000,0000000,00000000000000,2070, 89.2, 10.8,2039, 91.7,  8.3,2206, 93.1,  6.9
4,7,1,5,00,00000,0000,0000000,00000000000000,2070, 82.7, 17.3,2039, 86.2, 13.8,2206, 89.7, 10.3
4,7,1,6,00,00000,0000,0000000,00000000000000,2070, 82.5, 17.5,2039, 86.8, 13.2,2206, 90.5,  9.5
4,7,2,1,00,00000,0000,0000000,00000000000000,1017, 49.1, 49.1,1160, 56.9, 56.9,1386, 62.8, 62.8
